lane,type,d,v,delta_crash,P_lC,P_nlC
1,3,52,16,3.25,0.2,0.8
1,3,52,17,3.06,0.22,0.78
1,3,52,18,2.89,0.24,0.76
1,3,52,19,2.74,0.25,0.75
1,3,52,20,2.6,0.27,0.73
1,3,52,21,2.48,0.29,0.71
1,3,52,22,2.36,0.31,0.69
1,3,52,23,2.26,0.32,0.68
1,3,52,24,2.17,0.34,0.66
1,3,52,25,2.08,0.35,0.65
1,3,52,26,2,0.37,0.63
1,3,52,27,1.93,0.38,0.62
1,3,52,28,1.86,0.4,0.6
1,3,52,29,1.79,0.41,0.59
1,3,52,30,1.73,0.42,0.58
1,3,52,31,1.68,0.43,0.57
1,3,52,32,1.63,0.44,0.56
1,3,52,33,1.58,0.46,0.54
1,3,52,34,1.53,0.47,0.53
1,3,53,15,3.53,0.17,0.83
1,3,53,16,3.31,0.19,0.81
1,3,53,17,3.12,0.21,0.79
1,3,53,18,2.94,0.23,0.77
1,3,53,19,2.79,0.25,0.75
1,3,53,20,2.65,0.27,0.73
1,3,53,21,2.52,0.28,0.72
1,3,53,22,2.41,0.3,0.7
1,3,53,23,2.3,0.32,0.68
1,3,53,24,2.21,0.33,0.67
1,3,53,25,2.12,0.35,0.65
1,3,53,26,2.04,0.36,0.64
1,3,53,27,1.96,0.38,0.62
1,3,53,28,1.89,0.39,0.61
1,3,53,29,1.83,0.4,0.6
1,3,53,30,1.77,0.41,0.59
1,3,53,31,1.71,0.43,0.57
1,3,53,32,1.66,0.44,0.56
1,3,53,33,1.61,0.45,0.55
1,3,53,34,1.56,0.46,0.54
1,3,54,15,3.6,0.17,0.83
1,3,54,16,3.38,0.19,0.81
1,3,54,17,3.18,0.2,0.8
1,3,54,18,3,0.22,0.78
1,3,54,19,2.84,0.24,0.76
1,3,54,20,2.7,0.26,0.74
1,3,54,21,2.57,0.28,0.72
1,3,54,22,2.45,0.29,0.71
1,3,54,23,2.35,0.31,0.69
1,3,54,24,2.25,0.32,0.68
1,3,54,25,2.16,0.34,0.66
1,3,54,26,2.08,0.35,0.65
1,3,54,27,2,0.37,0.63
1,3,54,28,1.93,0.38,0.62
1,3,54,29,1.86,0.39,0.61
1,3,54,30,1.8,0.41,0.59
1,3,54,31,1.74,0.42,0.58
1,3,54,32,1.69,0.43,0.57
1,3,54,33,1.64,0.44,0.56
1,3,54,34,1.59,0.45,0.55
1,3,55,15,3.67,0.16,0.84
1,3,55,16,3.44,0.18,0.82
1,3,55,17,3.24,0.2,0.8
1,3,55,18,3.06,0.22,0.78
1,3,55,19,2.89,0.24,0.76
1,3,55,20,2.75,0.25,0.75
1,3,55,21,2.62,0.27,0.73
1,3,55,22,2.5,0.29,0.71
1,3,55,23,2.39,0.3,0.7
1,3,55,24,2.29,0.32,0.68
1,3,55,25,2.2,0.33,0.67
1,3,55,26,2.12,0.35,0.65
1,3,55,27,2.04,0.36,0.64
1,3,55,28,1.96,0.37,0.63
1,3,55,29,1.9,0.39,0.61
1,3,55,30,1.83,0.4,0.6
1,3,55,31,1.77,0.41,0.59
1,3,55,32,1.72,0.42,0.58
1,3,55,33,1.67,0.43,0.57
1,3,55,34,1.62,0.45,0.55
1,3,56,15,3.73,0.15,0.85
1,3,56,16,3.5,0.17,0.83
1,3,56,17,3.29,0.19,0.81
1,3,56,18,3.11,0.21,0.79
1,3,56,19,2.95,0.23,0.77
1,3,56,20,2.8,0.25,0.75
1,3,56,21,2.67,0.26,0.74
1,3,56,22,2.55,0.28,0.72
1,3,56,23,2.43,0.3,0.7
1,3,56,24,2.33,0.31,0.69
1,3,56,25,2.24,0.33,0.67
1,3,56,26,2.15,0.34,0.66
1,3,56,27,2.07,0.35,0.65
1,3,56,28,2,0.37,0.63
1,3,56,29,1.93,0.38,0.62
1,3,56,30,1.87,0.39,0.61
1,3,56,31,1.81,0.41,0.59
1,3,56,32,1.75,0.42,0.58
1,3,56,33,1.7,0.43,0.57
1,3,56,34,1.65,0.44,0.56
1,3,57,15,3.8,0.15,0.85
1,3,57,16,3.56,0.17,0.83
1,3,57,17,3.35,0.19,0.81
1,3,57,18,3.17,0.21,0.79
1,3,57,19,3,0.22,0.78
1,3,57,20,2.85,0.24,0.76
1,3,57,21,2.71,0.26,0.74
1,3,57,22,2.59,0.27,0.73
1,3,57,23,2.48,0.29,0.71
1,3,57,24,2.38,0.31,0.69
1,3,57,25,2.28,0.32,0.68
1,3,57,26,2.19,0.33,0.67
1,3,57,27,2.11,0.35,0.65
1,3,57,28,2.04,0.36,0.64
1,3,57,29,1.97,0.37,0.63
1,3,57,30,1.9,0.39,0.61
1,3,57,31,1.84,0.4,0.6
1,3,57,32,1.78,0.41,0.59
1,3,57,33,1.73,0.42,0.58
1,3,57,34,1.68,0.43,0.57
1,3,58,15,3.87,0.14,0.86
1,3,58,16,3.63,0.16,0.84
1,3,58,17,3.41,0.18,0.82
1,3,58,18,3.22,0.2,0.8
1,3,58,19,3.05,0.22,0.78
1,3,58,20,2.9,0.23,0.77
1,3,58,21,2.76,0.25,0.75
1,3,58,22,2.64,0.27,0.73
1,3,58,23,2.52,0.28,0.72
1,3,58,24,2.42,0.3,0.7
1,3,58,25,2.32,0.31,0.69
1,3,58,26,2.23,0.33,0.67
1,3,58,27,2.15,0.34,0.66
1,3,58,28,2.07,0.36,0.64
1,3,58,29,2,0.37,0.63
1,3,58,30,1.93,0.38,0.62
1,3,58,31,1.87,0.39,0.61
1,3,58,32,1.81,0.4,0.6
1,3,58,33,1.76,0.42,0.58
1,3,58,34,1.71,0.43,0.57
1,3,59,15,3.93,0.14,0.86
1,3,59,16,3.69,0.16,0.84
1,3,59,17,3.47,0.18,0.82
1,3,59,18,3.28,0.19,0.81
1,3,59,19,3.11,0.21,0.79
1,3,59,20,2.95,0.23,0.77
1,3,59,21,2.81,0.25,0.75
1,3,59,22,2.68,0.26,0.74
1,3,59,23,2.57,0.28,0.72
1,3,59,24,2.46,0.29,0.71
1,3,59,25,2.36,0.31,0.69
1,3,59,26,2.27,0.32,0.68
1,3,59,27,2.19,0.34,0.66
1,3,59,28,2.11,0.35,0.65
1,3,59,29,2.03,0.36,0.64
1,3,59,30,1.97,0.37,0.63
1,3,59,31,1.9,0.39,0.61
1,3,59,32,1.84,0.4,0.6
1,3,59,33,1.79,0.41,0.59
1,3,59,34,1.74,0.42,0.58
1,3,60,15,4,0.14,0.86
1,3,60,16,3.75,0.15,0.85
1,3,60,17,3.53,0.17,0.83
1,3,60,18,3.33,0.19,0.81
1,3,60,19,3.16,0.21,0.79
1,3,60,20,3,0.22,0.78
1,3,60,21,2.86,0.24,0.76
1,3,60,22,2.73,0.26,0.74
1,3,60,23,2.61,0.27,0.73
1,3,60,24,2.5,0.29,0.71
1,3,60,25,2.4,0.3,0.7
1,3,60,26,2.31,0.32,0.68
1,3,60,27,2.22,0.33,0.67
1,3,60,28,2.14,0.34,0.66
1,3,60,29,2.07,0.36,0.64
1,3,60,30,2,0.37,0.63
1,3,60,31,1.94,0.38,0.62
1,3,60,32,1.88,0.39,0.61
1,3,60,33,1.82,0.4,0.6
1,3,60,34,1.76,0.41,0.59
1,3,61,15,4.07,0.13,0.87
1,3,61,16,3.81,0.15,0.85
1,3,61,17,3.59,0.17,0.83
1,3,61,18,3.39,0.18,0.82
1,3,61,19,3.21,0.2,0.8
1,3,61,20,3.05,0.22,0.78
1,3,61,21,2.9,0.23,0.77
1,3,61,22,2.77,0.25,0.75
1,3,61,23,2.65,0.27,0.73
1,3,61,24,2.54,0.28,0.72
1,3,61,25,2.44,0.3,0.7
1,3,61,26,2.35,0.31,0.69
1,3,61,27,2.26,0.32,0.68
1,3,61,28,2.18,0.34,0.66
1,3,61,29,2.1,0.35,0.65
1,3,61,30,2.03,0.36,0.64
1,3,61,31,1.97,0.37,0.63
1,3,61,32,1.91,0.39,0.61
1,3,61,33,1.85,0.4,0.6
1,3,61,34,1.79,0.41,0.59
1,3,62,15,4.13,0.13,0.87
1,3,62,16,3.88,0.14,0.86
1,3,62,17,3.65,0.16,0.84
1,3,62,18,3.44,0.18,0.82
1,3,62,19,3.26,0.2,0.8
1,3,62,20,3.1,0.21,0.79
1,3,62,21,2.95,0.23,0.77
1,3,62,22,2.82,0.24,0.76
1,3,62,23,2.7,0.26,0.74
1,3,62,24,2.58,0.28,0.72
1,3,62,25,2.48,0.29,0.71
1,3,62,26,2.38,0.3,0.7
1,3,62,27,2.3,0.32,0.68
1,3,62,28,2.21,0.33,0.67
1,3,62,29,2.14,0.34,0.66
1,3,62,30,2.07,0.36,0.64
1,3,62,31,2,0.37,0.63
1,3,62,32,1.94,0.38,0.62
1,3,62,33,1.88,0.39,0.61
1,3,62,34,1.82,0.4,0.6
1,3,63,15,4.2,0.12,0.88
1,3,63,16,3.94,0.14,0.86
1,3,63,17,3.71,0.16,0.84
1,3,63,18,3.5,0.17,0.83
1,3,63,19,3.32,0.19,0.81
1,3,63,20,3.15,0.21,0.79
1,3,63,21,3,0.22,0.78
1,3,63,22,2.86,0.24,0.76
1,3,63,23,2.74,0.25,0.75
1,3,63,24,2.63,0.27,0.73
1,3,63,25,2.52,0.28,0.72
1,3,63,26,2.42,0.3,0.7
1,3,63,27,2.33,0.31,0.69
1,3,63,28,2.25,0.32,0.68
1,3,63,29,2.17,0.34,0.66
1,3,63,30,2.1,0.35,0.65
1,3,63,31,2.03,0.36,0.64
1,3,63,32,1.97,0.37,0.63
1,3,63,33,1.91,0.39,0.61
1,3,63,34,1.85,0.4,0.6
1,3,64,15,4.27,0.12,0.88
1,3,64,16,4,0.14,0.86
1,3,64,17,3.76,0.15,0.85
1,3,64,18,3.56,0.17,0.83
1,3,64,19,3.37,0.19,0.81
1,3,64,20,3.2,0.2,0.8
1,3,64,21,3.05,0.22,0.78
1,3,64,22,2.91,0.23,0.77
1,3,64,23,2.78,0.25,0.75
1,3,64,24,2.67,0.26,0.74
1,3,64,25,2.56,0.28,0.72
1,3,64,26,2.46,0.29,0.71
1,3,64,27,2.37,0.31,0.69
1,3,64,28,2.29,0.32,0.68
1,3,64,29,2.21,0.33,0.67
1,3,64,30,2.13,0.34,0.66
1,3,64,31,2.06,0.36,0.64
1,3,64,32,2,0.37,0.63
1,3,64,33,1.94,0.38,0.62
1,3,64,34,1.88,0.39,0.61
1,3,65,15,4.33,0.11,0.89
1,3,65,16,4.06,0.13,0.87
1,3,65,17,3.82,0.15,0.85
1,3,65,18,3.61,0.16,0.84
1,3,65,19,3.42,0.18,0.82
1,3,65,20,3.25,0.2,0.8
1,3,65,21,3.1,0.21,0.79
1,3,65,22,2.95,0.23,0.77
1,3,65,23,2.83,0.24,0.76
1,3,65,24,2.71,0.26,0.74
1,3,65,25,2.6,0.27,0.73
1,3,65,26,2.5,0.29,0.71
1,3,65,27,2.41,0.3,0.7
1,3,65,28,2.32,0.31,0.69
1,3,65,29,2.24,0.33,0.67
1,3,65,30,2.17,0.34,0.66
1,3,65,31,2.1,0.35,0.65
1,3,65,32,2.03,0.36,0.64
1,3,65,33,1.97,0.37,0.63
1,3,65,34,1.91,0.38,0.62
1,3,66,15,4.4,0.11,0.89
1,3,66,16,4.13,0.13,0.87
1,3,66,17,3.88,0.14,0.86
1,3,66,18,3.67,0.16,0.84
1,3,66,19,3.47,0.18,0.82
1,3,66,20,3.3,0.19,0.81
1,3,66,21,3.14,0.21,0.79
1,3,66,22,3,0.22,0.78
1,3,66,23,2.87,0.24,0.76
1,3,66,24,2.75,0.25,0.75
1,3,66,25,2.64,0.27,0.73
1,3,66,26,2.54,0.28,0.72
1,3,66,27,2.44,0.29,0.71
1,3,66,28,2.36,0.31,0.69
1,3,66,29,2.28,0.32,0.68
1,3,66,30,2.2,0.33,0.67
1,3,66,31,2.13,0.35,0.65
1,3,66,32,2.06,0.36,0.64
1,3,66,33,2,0.37,0.63
1,3,66,34,1.94,0.38,0.62
1,3,67,15,4.47,0.11,0.89
1,3,67,16,4.19,0.12,0.88
1,3,67,17,3.94,0.14,0.86
1,3,67,18,3.72,0.16,0.84
1,3,67,19,3.53,0.17,0.83
1,3,67,20,3.35,0.19,0.81
1,3,67,21,3.19,0.2,0.8
1,3,67,22,3.05,0.22,0.78
1,3,67,23,2.91,0.23,0.77
1,3,67,24,2.79,0.25,0.75
1,3,67,25,2.68,0.26,0.74
1,3,67,26,2.58,0.28,0.72
1,3,67,27,2.48,0.29,0.71
1,3,67,28,2.39,0.3,0.7
1,3,67,29,2.31,0.32,0.68
1,3,67,30,2.23,0.33,0.67
1,3,67,31,2.16,0.34,0.66
1,3,67,32,2.09,0.35,0.65
1,3,67,33,2.03,0.36,0.64
1,3,67,34,1.97,0.37,0.63
1,3,68,15,4.53,0.1,0.9
1,3,68,16,4.25,0.12,0.88
1,3,68,17,4,0.14,0.86
1,3,68,18,3.78,0.15,0.85
1,3,68,19,3.58,0.17,0.83
1,3,68,20,3.4,0.18,0.82
1,3,68,21,3.24,0.2,0.8
1,3,68,22,3.09,0.21,0.79
1,3,68,23,2.96,0.23,0.77
1,3,68,24,2.83,0.24,0.76
1,3,68,25,2.72,0.26,0.74
1,3,68,26,2.62,0.27,0.73
1,3,68,27,2.52,0.28,0.72
1,3,68,28,2.43,0.3,0.7
1,3,68,29,2.34,0.31,0.69
1,3,68,30,2.27,0.32,0.68
1,3,68,31,2.19,0.33,0.67
1,3,68,32,2.13,0.35,0.65
1,3,68,33,2.06,0.36,0.64
1,3,68,34,2,0.37,0.63
1,3,69,15,4.6,0.1,0.9
1,3,69,16,4.31,0.12,0.88
1,3,69,17,4.06,0.13,0.87
1,3,69,18,3.83,0.15,0.85
1,3,69,19,3.63,0.16,0.84
1,3,69,20,3.45,0.18,0.82
1,3,69,21,3.29,0.19,0.81
1,3,69,22,3.14,0.21,0.79
1,3,69,23,3,0.22,0.78
1,3,69,24,2.88,0.24,0.76
1,3,69,25,2.76,0.25,0.75
1,3,69,26,2.65,0.27,0.73
1,3,69,27,2.56,0.28,0.72
1,3,69,28,2.46,0.29,0.71
1,3,69,29,2.38,0.3,0.7
1,3,69,30,2.3,0.32,0.68
1,3,69,31,2.23,0.33,0.67
1,3,69,32,2.16,0.34,0.66
1,3,69,33,2.09,0.35,0.65
1,3,69,34,2.03,0.36,0.64
1,3,70,15,4.67,0.1,0.9
1,3,70,16,4.38,0.11,0.89
1,3,70,17,4.12,0.13,0.87
1,3,70,18,3.89,0.14,0.86
1,3,70,19,3.68,0.16,0.84
1,3,70,20,3.5,0.17,0.83
1,3,70,21,3.33,0.19,0.81
1,3,70,22,3.18,0.2,0.8
1,3,70,23,3.04,0.22,0.78
1,3,70,24,2.92,0.23,0.77
1,3,70,25,2.8,0.25,0.75
1,3,70,26,2.69,0.26,0.74
1,3,70,27,2.59,0.27,0.73
1,3,70,28,2.5,0.29,0.71
1,3,70,29,2.41,0.3,0.7
1,3,70,30,2.33,0.31,0.69
1,3,70,31,2.26,0.32,0.68
1,3,70,32,2.19,0.34,0.66
1,3,70,33,2.12,0.35,0.65
1,3,70,34,2.06,0.36,0.64
1,3,71,15,4.73,0.09,0.91
1,3,71,16,4.44,0.11,0.89
1,3,71,17,4.18,0.12,0.88
1,3,71,18,3.94,0.14,0.86
1,3,71,19,3.74,0.15,0.85
1,3,71,20,3.55,0.17,0.83
1,3,71,21,3.38,0.18,0.82
1,3,71,22,3.23,0.2,0.8
1,3,71,23,3.09,0.21,0.79
1,3,71,24,2.96,0.23,0.77
1,3,71,25,2.84,0.24,0.76
1,3,71,26,2.73,0.26,0.74
1,3,71,27,2.63,0.27,0.73
1,3,71,28,2.54,0.28,0.72
1,3,71,29,2.45,0.29,0.71
1,3,71,30,2.37,0.31,0.69
1,3,71,31,2.29,0.32,0.68
1,3,71,32,2.22,0.33,0.67
1,3,71,33,2.15,0.34,0.66
1,3,71,34,2.09,0.35,0.65
1,3,72,15,4.8,0.09,0.91
1,3,72,16,4.5,0.11,0.89
1,3,72,17,4.24,0.12,0.88
1,3,72,18,4,0.14,0.86
1,3,72,19,3.79,0.15,0.85
1,3,72,20,3.6,0.17,0.83
1,3,72,21,3.43,0.18,0.82
1,3,72,22,3.27,0.19,0.81
1,3,72,23,3.13,0.21,0.79
1,3,72,24,3,0.22,0.78
1,3,72,25,2.88,0.24,0.76
1,3,72,26,2.77,0.25,0.75
1,3,72,27,2.67,0.26,0.74
1,3,72,28,2.57,0.28,0.72
1,3,72,29,2.48,0.29,0.71
1,3,72,30,2.4,0.3,0.7
1,3,72,31,2.32,0.31,0.69
1,3,72,32,2.25,0.32,0.68
1,3,72,33,2.18,0.34,0.66
1,3,72,34,2.12,0.35,0.65
1,3,73,15,4.87,0.09,0.91
1,3,73,16,4.56,0.1,0.9
1,3,73,17,4.29,0.12,0.88
1,3,73,18,4.06,0.13,0.87
1,3,73,19,3.84,0.15,0.85
1,3,73,20,3.65,0.16,0.84
1,3,73,21,3.48,0.18,0.82
1,3,73,22,3.32,0.19,0.81
1,3,73,23,3.17,0.2,0.8
1,3,73,24,3.04,0.22,0.78
1,3,73,25,2.92,0.23,0.77
1,3,73,26,2.81,0.25,0.75
1,3,73,27,2.7,0.26,0.74
1,3,73,28,2.61,0.27,0.73
1,3,73,29,2.52,0.28,0.72
1,3,73,30,2.43,0.3,0.7
1,3,73,31,2.35,0.31,0.69
1,3,73,32,2.28,0.32,0.68
1,3,73,33,2.21,0.33,0.67
1,3,73,34,2.15,0.34,0.66
1,3,74,15,4.93,0.09,0.91
1,3,74,16,4.63,0.1,0.9
1,3,74,17,4.35,0.11,0.89
1,3,74,18,4.11,0.13,0.87
1,3,74,19,3.89,0.14,0.86
1,3,74,20,3.7,0.16,0.84
1,3,74,21,3.52,0.17,0.83
1,3,74,22,3.36,0.19,0.81
1,3,74,23,3.22,0.2,0.8
1,3,74,24,3.08,0.21,0.79
1,3,74,25,2.96,0.23,0.77
1,3,74,26,2.85,0.24,0.76
1,3,74,27,2.74,0.25,0.75
1,3,74,28,2.64,0.27,0.73
1,3,74,29,2.55,0.28,0.72
1,3,74,30,2.47,0.29,0.71
1,3,74,31,2.39,0.3,0.7
1,3,74,32,2.31,0.32,0.68
1,3,74,33,2.24,0.33,0.67
1,3,74,34,2.18,0.34,0.66
1,3,75,15,5,0.08,0.92
1,3,75,16,4.69,0.1,0.9
1,3,75,17,4.41,0.11,0.89
1,3,75,18,4.17,0.13,0.87
1,3,75,19,3.95,0.14,0.86
1,3,75,20,3.75,0.15,0.85
1,3,75,21,3.57,0.17,0.83
1,3,75,22,3.41,0.18,0.82
1,3,75,23,3.26,0.2,0.8
1,3,75,24,3.13,0.21,0.79
1,3,75,25,3,0.22,0.78
1,3,75,26,2.88,0.24,0.76
1,3,75,27,2.78,0.25,0.75
1,3,75,28,2.68,0.26,0.74
1,3,75,29,2.59,0.28,0.72
1,3,75,30,2.5,0.29,0.71
1,3,75,31,2.42,0.3,0.7
1,3,75,32,2.34,0.31,0.69
1,3,75,33,2.27,0.32,0.68
1,3,75,34,2.21,0.33,0.67
1,3,76,15,5.07,0.08,0.92
1,3,76,16,4.75,0.09,0.91
1,3,76,17,4.47,0.11,0.89
1,3,76,18,4.22,0.12,0.88
1,3,76,19,4,0.14,0.86
1,3,76,20,3.8,0.15,0.85
1,3,76,21,3.62,0.17,0.83
1,3,76,22,3.45,0.18,0.82
1,3,76,23,3.3,0.19,0.81
1,3,76,24,3.17,0.21,0.79
1,3,76,25,3.04,0.22,0.78
1,3,76,26,2.92,0.23,0.77
1,3,76,27,2.81,0.25,0.75
1,3,76,28,2.71,0.26,0.74
1,3,76,29,2.62,0.27,0.73
1,3,76,30,2.53,0.29,0.71
1,3,76,31,2.45,0.3,0.7
1,3,76,32,2.38,0.31,0.69
1,3,76,33,2.3,0.32,0.68
1,3,76,34,2.24,0.33,0.67
1,3,77,15,5.13,0.08,0.92
1,3,77,16,4.81,0.09,0.91
1,3,77,17,4.53,0.11,0.89
1,3,77,18,4.28,0.12,0.88
1,3,77,19,4.05,0.14,0.86
1,3,77,20,3.85,0.15,0.85
1,3,77,21,3.67,0.16,0.84
1,3,77,22,3.5,0.18,0.82
1,3,77,23,3.35,0.19,0.81
1,3,77,24,3.21,0.21,0.79
1,3,77,25,3.08,0.22,0.78
1,3,77,26,2.96,0.23,0.77
1,3,77,27,2.85,0.25,0.75
1,3,77,28,2.75,0.26,0.74
1,3,77,29,2.66,0.27,0.73
1,3,77,30,2.57,0.29,0.71
1,3,77,31,2.48,0.3,0.7
1,3,77,32,2.41,0.31,0.69
1,3,77,33,2.33,0.32,0.68
1,3,77,34,2.26,0.33,0.67
1,3,78,15,5.2,0.08,0.92
1,3,78,16,4.88,0.09,0.91
1,3,78,17,4.59,0.11,0.89
1,3,78,18,4.33,0.12,0.88
1,3,78,19,4.11,0.14,0.86
1,3,78,20,3.9,0.15,0.85
1,3,78,21,3.71,0.17,0.83
1,3,78,22,3.55,0.18,0.82
1,3,78,23,3.39,0.19,0.81
1,3,78,24,3.25,0.21,0.79
1,3,78,25,3.12,0.22,0.78
1,3,78,26,3,0.24,0.76
1,3,78,27,2.89,0.25,0.75
1,3,78,28,2.79,0.26,0.74
1,3,78,29,2.69,0.28,0.72
1,3,78,30,2.6,0.29,0.71
1,3,78,31,2.52,0.3,0.7
1,3,78,32,2.44,0.31,0.69
1,3,78,33,2.36,0.32,0.68
1,3,78,34,2.29,0.34,0.66
1,3,79,15,5.27,0.08,0.92
1,3,79,16,4.94,0.09,0.91
1,3,79,17,4.65,0.11,0.89
1,3,79,18,4.39,0.12,0.88
1,3,79,19,4.16,0.14,0.86
1,3,79,20,3.95,0.15,0.85
1,3,79,21,3.76,0.17,0.83
1,3,79,22,3.59,0.18,0.82
1,3,79,23,3.43,0.2,0.8
1,3,79,24,3.29,0.21,0.79
1,3,79,25,3.16,0.23,0.77
1,3,79,26,3.04,0.24,0.76
1,3,79,27,2.93,0.25,0.75
1,3,79,28,2.82,0.27,0.73
1,3,79,29,2.72,0.28,0.72
1,3,79,30,2.63,0.29,0.71
1,3,79,31,2.55,0.31,0.69
1,3,79,32,2.47,0.32,0.68
1,3,79,33,2.39,0.33,0.67
1,3,79,34,2.32,0.34,0.66
1,3,80,15,5.33,0.08,0.92
1,3,80,16,5,0.09,0.91
1,3,80,17,4.71,0.11,0.89
1,3,80,18,4.44,0.12,0.88
1,3,80,19,4.21,0.14,0.86
1,3,80,20,4,0.15,0.85
1,3,80,21,3.81,0.17,0.83
1,3,80,22,3.64,0.18,0.82
1,3,80,23,3.48,0.2,0.8
1,3,80,24,3.33,0.21,0.79
1,3,80,25,3.2,0.23,0.77
1,3,80,26,3.08,0.24,0.76
1,3,80,27,2.96,0.25,0.75
1,3,80,28,2.86,0.27,0.73
1,3,80,29,2.76,0.28,0.72
1,3,80,30,2.67,0.29,0.71
1,3,80,31,2.58,0.31,0.69
1,3,80,32,2.5,0.32,0.68
1,3,80,33,2.42,0.33,0.67
1,3,80,34,2.35,0.34,0.66
2,1,1,-1,0,0.61,0.39
2,1,2,-1,0,0.67,0.33
2,1,3,-1,0,0.71,0.29
2,1,4,-1,0,0.73,0.27
2,1,5,-1,0,0.75,0.25
2,1,6,-1,0,0.77,0.23
2,1,7,-1,0,0.78,0.22
2,1,8,-1,0,0.8,0.2
2,1,9,-1,0,0.81,0.19
2,1,10,-1,0,0.82,0.18
2,1,11,-1,0,0.82,0.18
2,1,12,-1,0,0.83,0.17
2,1,13,-1,0,0.84,0.16
2,1,14,-1,0,0.85,0.15
2,1,15,-1,0,0.85,0.15
2,1,16,-1,0,0.86,0.14
2,1,17,-1,0,0.86,0.14
2,1,18,-1,0,0.87,0.13
2,1,19,-1,0,0.87,0.13
2,1,20,-1,0,0.88,0.12
2,1,21,-1,0,0.88,0.12
2,1,22,-1,0,0.89,0.11
2,1,23,-1,0,0.89,0.11
2,1,24,-1,0,0.89,0.11
2,1,25,-1,0,0.9,0.1
2,1,26,-1,0,0.9,0.1
2,1,27,-1,0,0.9,0.1
2,1,28,-1,0,0.91,0.09
2,1,29,-1,0,0.91,0.09
2,1,30,-1,0,0.91,0.09
2,1,31,-1,0,0.92,0.08
2,1,32,-1,0,0.92,0.08
2,1,33,-1,0,0.92,0.08
2,1,34,-1,0,0.92,0.08
2,1,35,-1,0,0.93,0.07
2,1,36,-1,0,0.93,0.07
2,1,37,-1,0,0.93,0.07
2,1,38,-1,0,0.93,0.07
2,1,39,-1,0,0.94,0.06
2,1,40,-1,0,0.94,0.06
2,1,41,-1,0,0.94,0.06
2,1,42,-1,0,0.94,0.06
2,1,43,-1,0,0.95,0.05
2,1,44,-1,0,0.95,0.05
2,1,45,-1,0,0.95,0.05
2,1,46,-1,0,0.95,0.05
2,1,47,-1,0,0.95,0.05
2,1,48,-1,0,0.95,0.05
2,1,49,-1,0,0.96,0.04
2,1,50,-1,0,0.96,0.04
2,1,51,-1,0,0.96,0.04
2,1,52,-1,0,0.96,0.04
2,1,53,-1,0,0.96,0.04
2,1,54,-1,0,0.97,0.03
2,1,55,-1,0,0.97,0.03
2,1,56,-1,0,0.97,0.03
2,1,57,-1,0,0.97,0.03
2,1,58,-1,0,0.97,0.03
2,1,59,-1,0,0.97,0.03
2,1,60,-1,0,0.97,0.03
2,1,61,-1,0,0.98,0.02
2,1,62,-1,0,0.98,0.02
2,1,63,-1,0,0.98,0.02
2,1,64,-1,0,0.98,0.02
2,1,65,-1,0,0.98,0.02
2,1,66,-1,0,0.98,0.02
2,1,67,-1,0,0.98,0.02
2,1,68,-1,0,0.99,0.01
2,1,69,-1,0,0.99,0.01
2,1,70,-1,0,0.99,0.01
2,1,71,-1,0,0.99,0.01
2,1,72,-1,0,0.99,0.01
2,1,73,-1,0,0.99,0.01
2,1,74,-1,0,0.99,0.01
2,1,75,-1,0,0.99,0.01
2,1,76,-1,0,1,0
2,1,77,-1,0,1,0
2,1,78,-1,0,1,0
2,1,79,-1,0,1,0
2,1,80,-1,0,1,0
2,2,1,-1,0,0.11,0.89
2,2,2,-1,0,0.19,0.81
2,2,3,-1,0,0.25,0.75
2,2,4,-1,0,0.3,0.7
2,2,5,-1,0,0.34,0.66
2,2,6,-1,0,0.37,0.63
2,2,7,-1,0,0.41,0.59
2,2,8,-1,0,0.43,0.57
2,2,9,-1,0,0.46,0.54
2,2,10,-1,0,0.48,0.52
2,2,11,-1,0,0.5,0.5
2,2,12,-1,0,0.52,0.48
2,2,13,-1,0,0.54,0.46
2,2,14,-1,0,0.56,0.44
2,2,15,-1,0,0.58,0.42
2,2,16,-1,0,0.59,0.41
2,2,17,-1,0,0.61,0.39
2,2,18,-1,0,0.62,0.38
2,2,19,-1,0,0.63,0.37
2,2,20,-1,0,0.65,0.35
2,2,21,-1,0,0.66,0.34
2,2,22,-1,0,0.67,0.33
2,2,23,-1,0,0.68,0.32
2,2,24,-1,0,0.69,0.31
2,2,25,-1,0,0.7,0.3
2,2,26,-1,0,0.71,0.29
2,2,27,-1,0,0.72,0.28
2,2,28,-1,0,0.73,0.27
2,2,29,-1,0,0.74,0.26
2,2,30,-1,0,0.75,0.25
2,2,31,-1,0,0.75,0.25
2,2,32,-1,0,0.76,0.24
2,2,33,-1,0,0.77,0.23
2,2,34,-1,0,0.78,0.22
2,2,35,-1,0,0.79,0.21
2,2,36,-1,0,0.79,0.21
2,2,37,-1,0,0.8,0.2
2,2,38,-1,0,0.81,0.19
2,2,39,-1,0,0.81,0.19
2,2,40,-1,0,0.82,0.18
2,2,41,-1,0,0.83,0.17
2,2,42,-1,0,0.83,0.17
2,2,43,-1,0,0.84,0.16
2,2,44,-1,0,0.84,0.16
2,2,45,-1,0,0.85,0.15
2,2,46,-1,0,0.86,0.14
2,2,47,-1,0,0.86,0.14
2,2,48,-1,0,0.87,0.13
2,2,49,-1,0,0.87,0.13
